appid;release_date;english;developer;publisher;required_age;categories;genres;steamspy_tags;achievements;gusta o no gusta;median_playtime;owners;price
704680;2017-09-05;0.13916893275819892;Ceylon Entertainment;Ceylon Entertainment;7.5106878506507355;"Single-player;Steam Achievements";"Gore;Casual;Indie;Simulation;Strategy";"Casual;Visual Novel;Indie";-0.09439667292139409;1;-0.15272423538318583;-0.5542985567369194;0.39039254
357780;2015-04-10;0.13916893275819892;Alda Games;Alda Games;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards";"Action;Casual;Indie;Strategy";"Tower Defense;Casual;Strategy";-0.06407816547916056;1;0.7023324526183291;2.336437071617289;-0.24751928
623170;2017-10-09;0.13916893275819892;rokapublish;rokapublish;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards";"Casual;Indie;Strategy";"Casual;Strategy;Indie";-0.07620556845605397;1;-0.15272423538318583;-0.5542985567369194;0.10333225
369560;2018-03-02;0.13916893275819892;Scarecrow Arts;Scarecrow Arts;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Action;Adventure;Casual;Indie";"Indie;Action;Casual";-0.03679150878115038;1;-0.15272423538318583;-0.5542985567369194;0.039541055
715560;2019-02-13;0.13916893275819892;Eastshade Studios;Eastshade Studios;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support";"Adventure;Indie";"Exploration;Relaxing;Open World";-0.07014186696760727;1;-0.15272423538318583;0.16838535035163263;2.224389
209950;2012-12-06;0.13916893275819892;Spry Fox LLC;Spry Fox LLC;-0.14199987219049848;"Single-player;Steam Trading Cards";"Casual;Indie;Strategy";"Casual;Strategy;Puzzle";-0.09439667292139409;1;0.052585986312093165;0.8910692574401847;0.23091458
356170;2015-06-04;0.13916893275819892;7 Soft Pillows;7 Soft Pillows;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats";"Action;Adventure;Indie;Racing";"Action;Racing;Indie";-0.07620556845605397;1;-0.15272423538318583;-0.5542985567369194;-0.43889284
466980;2016-09-25;0.13916893275819892;Pixel Maniacs;Pixel Maniacs;-0.14199987219049848;"Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Leaderboards;Includes level editor";"Action;Casual;Indie;Racing;Early Access";"Early Access;Racing;Action";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;0.23091458
645690;2017-10-25;-7.185511738725948;Fantasia Studio;Fantasia Studio;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Adventure;Indie;RPG";"Adventure;RPG;Female Protagonist";0.07538696875511368;1;-0.15272423538318583;0.16838535035163263;-0.42294502
830630;2018-04-05;0.13916893275819892;Brewsterland Studios;Brewsterland Studios;-0.14199987219049848;"Single-player;Captions available;Partial Controller Support";"Action;Adventure;Casual;Indie;RPG";"Action;Adventure;RPG";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;-0.55052745
468820;2016-05-23;0.13916893275819892;DrashVR LLC;DrashVR LLC;-0.14199987219049848;Single-player;"Adventure;Casual;Simulation;Early Access";"Early Access;Simulation;Adventure";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;0.00764549
368220;2015-05-14;0.13916893275819892;Matrix Games;Slitherine Ltd.;-0.14199987219049848;"Single-player;Multi-player";"Simulation;Strategy";"Strategy;Simulation;World War II";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;3.898908
306670;2015-10-19;0.13916893275819892;Codemasters;Codemasters;-0.14199987219049848;"Single-player;Multi-player;Co-op;Steam Achievements;Full controller support";"Action;Adventure";"Action;Adventure;Villain Protagonist";-0.0034411505946934998;0;0.14920256122751857;0.8910692574401847;1.0283045
555720;2016-12-19;0.13916893275819892;Spotted Shark Studio;Spotted Shark Studio;-0.14199987219049848;"Single-player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats";"Action;Adventure;Indie";"Indie;Action;Adventure";-0.03982335952537374;1;-0.13219321321365793;-0.5542985567369194;0.26281023
510540;2018-03-28;0.13916893275819892;BURA;BURA;-0.14199987219049848;Single-player;"Indie;RPG;Early Access";"Early Access;RPG;Indie";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;0.86882645
